Date,Athlete,Club,Bow Type,Age Class,Gender,Distance,Face,Result,Competition
2025-06-28,Georg Viitak,TLVK,Longbow,U13,Men,15m,80cm,298,Eesti noorte meistrivõistlused 2025
2025-06-28,Marten Suits,SAG,Recurve,U18,Men,60m,122cm,297,Eesti noorte meistrivõistlused 2025
2025-06-28,Rao Kaarel Lõpp,TVSK,Barebow,U18,Men,30m,122cm,297,Eesti noorte meistrivõistlused 2025
2025-06-28,Annabel Koit,TLVK,Barebow,U15,Women,15m,122cm,297,Eesti noorte meistrivõistlused 2025
2025-06-28,Ingrid Annelore Ritval,VVVK,Recurve,U18,Women,60m,122cm,296,Eesti noorte meistrivõistlused 2025
2025-06-28,Karl-Matthias Pau,TVSK,Compound,U21,Men,50m,80cm,296,Eesti noorte meistrivõistlused 2025
2025-06-28,Paul Henning Hanni,SAG,Compound,U21,Men,50m,80cm,296,Eesti noorte meistrivõistlused 2025
2025-06-28,Liise Kuusk,TYRI,Compound,U18,Women,50m,80cm,296,Eesti noorte meistrivõistlused 2025
2025-06-28,Ratmir Babitšev,STR,Barebow,U13,Men,15m,122cm,296,Eesti noorte meistrivõistlused 2025
2025-06-28,Helene Tali,VVK,Longbow,U18,Women,2x30m,80cm,295,Eesti noorte meistrivõistlused 2025
2025-06-28,Marten Suits,SAG,Recurve,U18,Men,60m,122cm,294,Eesti noorte meistrivõistlused 2025
2025-06-28,Karoline Kivilo,JVI,Recurve,U15,Women,60m,122cm,294,Eesti noorte meistrivõistlused 2025
2025-06-28,Karoline Kivilo,JVI,Recurve,U15,Women,60m,122cm,294,Eesti noorte meistrivõistlused 2025
2025-06-28,Karl-Matthias Pau,TVSK,Compound,U21,Men,50m,80cm,294,Eesti noorte meistrivõistlused 2025
2025-06-28,Liise Kuusk,TYRI,Compound,U18,Women,50m,80cm,293,Eesti noorte meistrivõistlused 2025
2025-06-28,Aksel Ivanov,TLVK,Barebow,U18,Men,30m,122cm,292,Eesti noorte meistrivõistlused 2025
2025-06-28,Mihhail Tatarlõ,TLVK,Barebow,U15,Men,15m,122cm,292,Eesti noorte meistrivõistlused 2025
2025-06-28,Sandra Lõoke,VVVK,Recurve,U15,Women,30m,80cm,291,Eesti noorte meistrivõistlused 2025
2025-06-28,Ratmir Babitšev,STR,Barebow,U13,Men,15m,122cm,291,Eesti noorte meistrivõistlused 2025
2025-06-28,Sebastian Zimmer,TLVK,Longbow,U13,Men,15m,80cm,291,Eesti noorte meistrivõistlused 2025
2025-06-28,Sebastian Zimmer,TLVK,Longbow,U13,Men,15m,80cm,291,Eesti noorte meistrivõistlused 2025
2025-06-28,Marten Mäger,PVM,Recurve,U18,Men,60m,122cm,290,Eesti noorte meistrivõistlused 2025
2025-06-28,Gregor Oriehov,SVK,Compound,U18,Men,50m,80cm,290,Eesti noorte meistrivõistlused 2025
2025-06-28,Arsenii Kaplun,VVVK,Barebow,U15,Men,15m,122cm,290,Eesti noorte meistrivõistlused 2025
2025-06-28,Andri Leiman,VVVK,Longbow,U18,Men,2x30m,80cm,290,Eesti noorte meistrivõistlused 2025
2025-06-28,Mikk Mihkelson,JVI,Recurve,U18,Men,60m,122cm,289,Eesti noorte meistrivõistlused 2025
2025-06-28,Sandra Lõoke,VVVK,Recurve,U15,Women,30m,80cm,289,Eesti noorte meistrivõistlused 2025
2025-06-28,Mihhail Tatarlõ,TLVK,Barebow,U15,Men,15m,122cm,289,Eesti noorte meistrivõistlused 2025
2025-06-28,Lisette Marie Gold,JVI,Recurve,U18,Women,60m,122cm,288,Eesti noorte meistrivõistlused 2025
2025-06-28,Nikita Sazonov,STR,Recurve,U15,Men,30m,80cm,288,Eesti noorte meistrivõistlused 2025
2025-06-28,Mikk Mihkelson,JVI,Recurve,U18,Men,60m,122cm,287,Eesti noorte meistrivõistlused 2025
2025-06-28,Paul Henning Hanni,SAG,Compound,U21,Men,50m,80cm,287,Eesti noorte meistrivõistlused 2025
2025-06-28,Laura Künnapuu,TLVK,Barebow,U13,Women,15m,122cm,287,Eesti noorte meistrivõistlused 2025
2025-06-28,Theresa Desiree Noor,TLVK,Barebow,U15,Women,15m,122cm,286,Eesti noorte meistrivõistlused 2025
2025-06-28,Keron Saulus,TLVK,Recurve,U18,Men,60m,122cm,285,Eesti noorte meistrivõistlused 2025
2025-06-28,Georg Viitak,TLVK,Longbow,U13,Men,15m,80cm,285,Eesti noorte meistrivõistlused 2025
2025-06-28,Kaarel Pillart,SAG,Recurve,U18,Men,60m,122cm,284,Eesti noorte meistrivõistlused 2025
2025-06-28,Otto Mikkor,VVVK,Recurve,U15,Men,30m,80cm,284,Eesti noorte meistrivõistlused 2025
2025-06-28,Otto Mikkor,VVVK,Recurve,U15,Men,30m,80cm,284,Eesti noorte meistrivõistlused 2025
2025-06-28,Keron Saulus,TLVK,Recurve,U18,Men,60m,122cm,283,Eesti noorte meistrivõistlused 2025
2025-06-28,Nora Haas,JVI,Recurve,U18,Women,60m,122cm,283,Eesti noorte meistrivõistlused 2025
2025-06-28,Aksel Ivanov,TLVK,Barebow,U18,Men,30m,122cm,282,Eesti noorte meistrivõistlused 2025
2025-06-28,Nikita Sazonov,STR,Recurve,U15,Men,30m,80cm,281,Eesti noorte meistrivõistlused 2025
2025-06-28,Jaan Jarek Allik,VVVK,Recurve,U15,Men,30m,80cm,281,Eesti noorte meistrivõistlused 2025
2025-06-28,Siim Oliver Hiie,SAG,Recurve,U15,Men,30m,80cm,281,Eesti noorte meistrivõistlused 2025
2025-06-28,Karl-Eric Fatal,TYRI,Compound,U18,Men,50m,80cm,281,Eesti noorte meistrivõistlused 2025
2025-06-28,Meribel Sarv,SAG,Compound,U18,Women,50m,80cm,281,Eesti noorte meistrivõistlused 2025
2025-06-28,Anne Sein,SAG,Recurve,U21,Women,70m,122cm,279,Eesti noorte meistrivõistlused 2025
2025-06-28,Lisete Laureen Lepik,VVVK,Recurve,U15,Women,60m,122cm,279,Eesti noorte meistrivõistlused 2025
2025-06-28,Meribel Sarv,SAG,Compound,U18,Women,50m,80cm,279,Eesti noorte meistrivõistlused 2025
2025-06-28,Brigita Õue,SMA,Barebow,U18,Women,30m,122cm,279,Eesti noorte meistrivõistlused 2025
2025-06-28,Jaan Jarek Allik,VVVK,Recurve,U15,Men,30m,80cm,278,Eesti noorte meistrivõistlused 2025
2025-06-28,Joonas Õue,SMA,Barebow,U13,Men,15m,122cm,278,Eesti noorte meistrivõistlused 2025
2025-06-28,Ander Sepp,TVSK,Recurve,U18,Men,60m,122cm,277,Eesti noorte meistrivõistlused 2025
2025-06-28,Märt Labi,VVVK,Recurve,U18,Men,60m,122cm,277,Eesti noorte meistrivõistlused 2025
2025-06-28,Theresa Desiree Noor,TLVK,Barebow,U15,Women,15m,122cm,277,Eesti noorte meistrivõistlused 2025
2025-06-28,Egeert Pähkel,PVM,Recurve,U18,Men,60m,122cm,276,Eesti noorte meistrivõistlused 2025
2025-06-28,Nora Haas,JVI,Recurve,U18,Women,60m,122cm,276,Eesti noorte meistrivõistlused 2025
2025-06-28,Kendra Porro,VVK,Longbow,U13,Women,15m,80cm,276,Eesti noorte meistrivõistlused 2025
2025-06-28,Emili Hanni,SAG,Recurve,U21,Women,70m,122cm,275,Eesti noorte meistrivõistlused 2025
2025-06-28,Laura Künnapuu,TLVK,Barebow,U13,Women,15m,122cm,275,Eesti noorte meistrivõistlused 2025
2025-06-28,Ingrid Annelore Ritval,VVVK,Recurve,U18,Women,60m,122cm,274,Eesti noorte meistrivõistlused 2025
2025-06-28,Arsenii Kaplun,VVVK,Barebow,U15,Men,15m,122cm,272,Eesti noorte meistrivõistlused 2025
2025-06-28,Aleksandr Tatarlõ,TLVK,Barebow,U13,Men,15m,122cm,272,Eesti noorte meistrivõistlused 2025
2025-06-28,Joonas Õue,SMA,Barebow,U13,Men,15m,122cm,272,Eesti noorte meistrivõistlused 2025
2025-06-28,Lisette Marie Gold,JVI,Recurve,U18,Women,60m,122cm,271,Eesti noorte meistrivõistlused 2025
2025-06-28,Annabel Koit,TLVK,Barebow,U15,Women,15m,122cm,271,Eesti noorte meistrivõistlused 2025
2025-06-28,Anne Sein,SAG,Recurve,U21,Women,70m,122cm,270,Eesti noorte meistrivõistlused 2025
2025-06-28,Egeert Pähkel,PVM,Recurve,U18,Men,60m,122cm,270,Eesti noorte meistrivõistlused 2025
2025-06-28,Siim Oliver Hiie,SAG,Recurve,U15,Men,30m,80cm,269,Eesti noorte meistrivõistlused 2025
2025-06-28,Albert Albus Ild,JVI,Recurve,U13,Men,15m,80cm,269,Eesti noorte meistrivõistlused 2025
2025-06-28,Mariann Eleri Miller,VVK,Longbow,U13,Women,15m,80cm,269,Eesti noorte meistrivõistlused 2025
2025-06-28,Lisete Laureen Lepik,VVVK,Recurve,U15,Women,60m,122cm,268,Eesti noorte meistrivõistlused 2025
2025-06-28,Ivan Blagi,STR,Barebow,U18,Men,30m,122cm,268,Eesti noorte meistrivõistlused 2025
2025-06-28,Kristelle Liukonen,VVK,Barebow,U15,Women,15m,122cm,268,Eesti noorte meistrivõistlused 2025
2025-06-28,Rasmus Mihkel Lõpp,TVSK,Recurve,U21,Men,70m,122cm,267,Eesti noorte meistrivõistlused 2025
2025-06-28,Kevin Ratassepp,VVK,Longbow,U15,Men,15m,80cm,267,Eesti noorte meistrivõistlused 2025
2025-06-28,Karl Antsmäe,TLVK,Longbow,U15,Men,15m,80cm,266,Eesti noorte meistrivõistlused 2025
2025-06-28,Maria-Liisa Mättas,TYRI,Compound,U15,Women,30m,80cm,265,Eesti noorte meistrivõistlused 2025
2025-06-28,Karl Antsmäe,TLVK,Longbow,U15,Men,15m,80cm,265,Eesti noorte meistrivõistlused 2025
2025-06-28,Lisete Kanamäe,SAG,Recurve,U18,Women,60m,122cm,264,Eesti noorte meistrivõistlused 2025
2025-06-28,Ivan Blagi,STR,Barebow,U18,Men,30m,122cm,263,Eesti noorte meistrivõistlused 2025
2025-06-28,Emili Hanni,SAG,Recurve,U21,Women,70m,122cm,262,Eesti noorte meistrivõistlused 2025
2025-06-28,Andres Sarapuu,VVVK,Recurve,U21,Men,70m,122cm,261,Eesti noorte meistrivõistlused 2025
2025-06-28,Tarvet Labi,VVVK,Recurve,U21,Men,70m,122cm,260,Eesti noorte meistrivõistlused 2025
2025-06-28,Kaarel Pillart,SAG,Recurve,U18,Men,60m,122cm,260,Eesti noorte meistrivõistlused 2025
2025-06-28,Rene Aleksandrov,SJK,Recurve,U18,Men,2x60m,122cm,260,Eesti noorte meistrivõistlused 2025
2025-06-28,Brigita Õue,SMA,Barebow,U18,Women,30m,122cm,260,Eesti noorte meistrivõistlused 2025
2025-06-28,Kendra Porro,VVK,Longbow,U13,Women,15m,80cm,259,Eesti noorte meistrivõistlused 2025
2025-06-28,Erki Peips,VVVK,Recurve,U13,Men,15m,80cm,258,Eesti noorte meistrivõistlused 2025
2025-06-28,Kerttu Keerdo,MAG,Longbow,U18,Women,30m,80cm,258,Eesti noorte meistrivõistlused 2025
2025-06-28,Maria-Liisa Mättas,TYRI,Compound,U15,Women,30m,80cm,256,Eesti noorte meistrivõistlused 2025
2025-06-28,Piia Luisa Männik,SAG,Barebow,U18,Women,30m,122cm,256,Eesti noorte meistrivõistlused 2025
2025-06-28,Märt Labi,VVVK,Recurve,U18,Men,60m,122cm,255,Eesti noorte meistrivõistlused 2025
2025-06-28,Marcella Soesoo,VVVK,Compound,U18,Women,50m,80cm,255,Eesti noorte meistrivõistlused 2025
2025-06-28,Holger Peips,VVVK,Longbow,U13,Men,15m,80cm,255,Eesti noorte meistrivõistlused 2025
2025-06-28,Rasmus Mihkel Lõpp,TVSK,Recurve,U21,Men,70m,122cm,254,Eesti noorte meistrivõistlused 2025
2025-06-28,Mirel Missik,VVVK,Recurve,U21,Women,70m,122cm,254,Eesti noorte meistrivõistlused 2025
2025-06-28,Robert Kroon,TVSK,Recurve,U18,Men,60m,122cm,254,Eesti noorte meistrivõistlused 2025
2025-06-28,Kaja Kelder,TLVK,Barebow,U18,Women,30m,122cm,253,Eesti noorte meistrivõistlused 2025
2025-06-28,Holger Peips,VVVK,Longbow,U13,Men,15m,80cm,253,Eesti noorte meistrivõistlused 2025
2025-06-28,Mariann Eleri Miller,VVK,Longbow,U13,Women,15m,80cm,253,Eesti noorte meistrivõistlused 2025
2025-06-28,Johanna Viktoria Jõe,SAG,Recurve,U21,Women,70m,122cm,252,Eesti noorte meistrivõistlused 2025
2025-06-28,Kaja Kelder,TLVK,Barebow,U18,Women,30m,122cm,252,Eesti noorte meistrivõistlused 2025
2025-06-28,Robert Kroon,TVSK,Recurve,U18,Men,60m,122cm,251,Eesti noorte meistrivõistlused 2025
2025-06-28,Karoliina Haukanõmm,VVVK,Recurve,U15,Women,30m,80cm,251,Eesti noorte meistrivõistlused 2025
2025-06-28,Albert Albus Ild,JVI,Recurve,U13,Men,15m,80cm,251,Eesti noorte meistrivõistlused 2025
2025-06-28,Piia Luisa Männik,SAG,Barebow,U18,Women,30m,122cm,251,Eesti noorte meistrivõistlused 2025
2025-06-28,Karoliina Haukanõmm,VVVK,Recurve,U15,Women,30m,80cm,250,Eesti noorte meistrivõistlused 2025
2025-06-28,Marcella Soesoo,VVVK,Compound,U18,Women,50m,80cm,250,Eesti noorte meistrivõistlused 2025
2025-06-28,Joonatan Valk,TVSK,Barebow,U18,Men,30m,122cm,250,Eesti noorte meistrivõistlused 2025
2025-06-28,Gert Soe,VVVK,Compound,U18,Men,50m,80cm,249,Eesti noorte meistrivõistlused 2025
2025-06-28,Marten Mäger,PVM,Recurve,U18,Men,60m,122cm,248,Eesti noorte meistrivõistlused 2025
2025-06-28,Gustav Lonks,SMA,Barebow,U13,Men,15m,122cm,248,Eesti noorte meistrivõistlused 2025
2025-06-28,Andres Sarapuu,VVVK,Recurve,U21,Men,70m,122cm,247,Eesti noorte meistrivõistlused 2025
2025-06-28,Johanna Viktoria Jõe,SAG,Recurve,U21,Women,70m,122cm,247,Eesti noorte meistrivõistlused 2025
2025-06-28,Bronek Ibrus,VVVK,Recurve,U15,Men,30m,80cm,246,Eesti noorte meistrivõistlused 2025
2025-06-28,Bronek Ibrus,VVVK,Recurve,U15,Men,30m,80cm,246,Eesti noorte meistrivõistlused 2025
2025-06-28,Rasmus Sibrits,VVK,Barebow,U18,Men,30m,122cm,246,Eesti noorte meistrivõistlused 2025
2025-06-28,Tairo Priks,VVK,Barebow,U15,Men,15m,122cm,246,Eesti noorte meistrivõistlused 2025
2025-06-28,Kristiina Koppel,VVVK,Barebow,U13,Women,15m,122cm,246,Eesti noorte meistrivõistlused 2025
2025-06-28,Keiro Männik,VVVK,Recurve,U15,Men,30m,80cm,245,Eesti noorte meistrivõistlused 2025
2025-06-28,Aliaksandra Petrushenka,STR,Barebow,U18,Women,30m,122cm,245,Eesti noorte meistrivõistlused 2025
2025-06-28,Kristelle Liukonen,VVK,Barebow,U15,Women,15m,122cm,243,Eesti noorte meistrivõistlused 2025
2025-06-28,Ella-Joanna Salumaa,VVK,Barebow,U13,Women,15m,122cm,243,Eesti noorte meistrivõistlused 2025
2025-06-28,Kevin Ratassepp,VVK,Longbow,U15,Men,15m,80cm,243,Eesti noorte meistrivõistlused 2025
2025-06-28,Joonatan Valk,TVSK,Barebow,U18,Men,30m,122cm,242,Eesti noorte meistrivõistlused 2025
2025-06-28,Madlen Valtenberg,TLVK,Barebow,U13,Women,15m,122cm,241,Eesti noorte meistrivõistlused 2025
2025-06-28,Ekaterina Novikova,STR,Recurve,U15,Women,30m,80cm,240,Eesti noorte meistrivõistlused 2025
2025-06-28,Liise Rätsep,SAG,Recurve,U18,Women,60m,122cm,239,Eesti noorte meistrivõistlused 2025
2025-06-28,Hanna Orm,SAG,Barebow,U21,Women,2x30m,122cm,239,Eesti noorte meistrivõistlused 2025
2025-06-28,Tarvet Labi,VVVK,Recurve,U21,Men,70m,122cm,238,Eesti noorte meistrivõistlused 2025
2025-06-28,Lisete Kanamäe,SAG,Recurve,U18,Women,60m,122cm,238,Eesti noorte meistrivõistlused 2025
2025-06-28,Brigitta Paabo,TVSK,Recurve,U18,Women,60m,122cm,238,Eesti noorte meistrivõistlused 2025
2025-06-28,Rasmus Sibrits,VVK,Barebow,U18,Men,30m,122cm,238,Eesti noorte meistrivõistlused 2025
2025-06-28,Gustav Lonks,SMA,Barebow,U13,Men,15m,122cm,238,Eesti noorte meistrivõistlused 2025
2025-06-28,Ella-Joanna Salumaa,VVK,Barebow,U13,Women,15m,122cm,238,Eesti noorte meistrivõistlused 2025
2025-06-28,Veleia Ovsianytska,STR,Recurve,U18,Women,60m,122cm,237,Eesti noorte meistrivõistlused 2025
2025-06-28,Patrick Järve,VVVK,Recurve,U21,Men,70m,122cm,236,Eesti noorte meistrivõistlused 2025
2025-06-28,Aliaksandra Petrushenka,STR,Barebow,U18,Women,30m,122cm,236,Eesti noorte meistrivõistlused 2025
2025-06-28,Patrick Järve,VVVK,Recurve,U21,Men,70m,122cm,235,Eesti noorte meistrivõistlused 2025
2025-06-28,Gereth Soesoo,VVVK,Recurve,U21,Men,70m,122cm,234,Eesti noorte meistrivõistlused 2025
2025-06-28,Maksym Rossokha,VVVK,Longbow,U18,Men,30m,80cm,234,Eesti noorte meistrivõistlused 2025
2025-06-28,Liise Rätsep,SAG,Recurve,U18,Women,60m,122cm,233,Eesti noorte meistrivõistlused 2025
2025-06-28,Gert Soe,VVVK,Compound,U18,Men,50m,80cm,233,Eesti noorte meistrivõistlused 2025
2025-06-28,Tairo Priks,VVK,Barebow,U15,Men,15m,122cm,233,Eesti noorte meistrivõistlused 2025
2025-06-28,Mirel Missik,VVVK,Recurve,U21,Women,70m,122cm,231,Eesti noorte meistrivõistlused 2025
2025-06-28,Veleia Ovsianytska,STR,Recurve,U18,Women,60m,122cm,231,Eesti noorte meistrivõistlused 2025
2025-06-28,Madlen Valtenberg,TLVK,Barebow,U13,Women,15m,122cm,231,Eesti noorte meistrivõistlused 2025
2025-06-28,Maksym Rossokha,VVVK,Longbow,U18,Men,30m,80cm,231,Eesti noorte meistrivõistlused 2025
2025-06-28,Keneth Jõks,KVK,Longbow,U18,Men,30m,80cm,231,Eesti noorte meistrivõistlused 2025
2025-06-28,Kerttu Keerdo,MAG,Longbow,U18,Women,30m,80cm,230,Eesti noorte meistrivõistlused 2025
2025-06-28,Liisa Sibrits,VVK,Barebow,U15,Women,15m,122cm,224,Eesti noorte meistrivõistlused 2025
2025-06-28,Morten Lillemaa,VVVK,Longbow,U13,Men,15m,80cm,223,Eesti noorte meistrivõistlused 2025
2025-06-28,Joonas Kirnmann,SAG,Recurve,U21,Men,70m,122cm,222,Eesti noorte meistrivõistlused 2025
2025-06-28,Kristiina Koppel,VVVK,Barebow,U13,Women,15m,122cm,222,Eesti noorte meistrivõistlused 2025
2025-06-28,Keneth Jõks,KVK,Longbow,U18,Men,30m,80cm,222,Eesti noorte meistrivõistlused 2025
2025-06-28,Ardo Ojamets,PVM,Recurve,U18,Men,60m,122cm,220,Eesti noorte meistrivõistlused 2025
2025-06-28,Brigitta Paabo,TVSK,Recurve,U18,Women,60m,122cm,219,Eesti noorte meistrivõistlused 2025
2025-06-28,Erki Peips,VVVK,Recurve,U13,Men,15m,80cm,219,Eesti noorte meistrivõistlused 2025
2025-06-28,Joonas Kirnmann,SAG,Recurve,U21,Men,70m,122cm,218,Eesti noorte meistrivõistlused 2025
2025-06-28,Thor Mattias Rapp,PVM,Recurve,U18,Men,60m,122cm,218,Eesti noorte meistrivõistlused 2025
2025-06-28,Liisa Sibrits,VVK,Barebow,U15,Women,15m,122cm,218,Eesti noorte meistrivõistlused 2025
2025-06-28,Gereth Soesoo,VVVK,Recurve,U21,Men,70m,122cm,217,Eesti noorte meistrivõistlused 2025
2025-06-28,Birgit Piir,VVK,Longbow,U18,Women,30m,80cm,216,Eesti noorte meistrivõistlused 2025
2025-06-28,Birgit Piir,VVK,Longbow,U18,Women,30m,80cm,215,Eesti noorte meistrivõistlused 2025
2025-06-28,Anette Tali,VVK,Longbow,U15,Women,15m,80cm,211,Eesti noorte meistrivõistlused 2025
2025-06-28,Ekaterina Novikova,STR,Recurve,U15,Women,30m,80cm,207,Eesti noorte meistrivõistlused 2025
2025-06-28,Ardo Ojamets,PVM,Recurve,U18,Men,60m,122cm,200,Eesti noorte meistrivõistlused 2025
2025-06-28,Anette Tali,VVK,Longbow,U15,Women,15m,80cm,199,Eesti noorte meistrivõistlused 2025
2025-06-28,Stella Volmer,PVM,Recurve,U18,Women,60m,122cm,198,Eesti noorte meistrivõistlused 2025
2025-06-28,Liis Mirell Hiie,SAG,Longbow,U13,Women,15m,80cm,198,Eesti noorte meistrivõistlused 2025
2025-06-28,Liis Mirell Hiie,SAG,Longbow,U13,Women,15m,80cm,198,Eesti noorte meistrivõistlused 2025
2025-06-28,Mirelle Pommer,SAG,Barebow,U21,Women,30m,122cm,195,Eesti noorte meistrivõistlused 2025
2025-06-28,Noora Sipria,TVSK,Barebow,U21,Women,30m,122cm,194,Eesti noorte meistrivõistlused 2025
2025-06-28,Viktor Yevchyshyn,VVVK,Longbow,U21,Men,30m,80cm,190,Eesti noorte meistrivõistlused 2025
2025-06-28,Morten Lillemaa,VVVK,Longbow,U13,Men,15m,80cm,190,Eesti noorte meistrivõistlused 2025
2025-06-28,Mirelle Pommer,SAG,Barebow,U21,Women,30m,122cm,189,Eesti noorte meistrivõistlused 2025
2025-06-28,Keiro Männik,VVVK,Recurve,U15,Men,30m,80cm,187,Eesti noorte meistrivõistlused 2025
2025-06-28,Eliise Viirlaid,TLVK,Barebow,U18,Women,30m,122cm,185,Eesti noorte meistrivõistlused 2025
2025-06-28,Stella Volmer,PVM,Recurve,U18,Women,60m,122cm,184,Eesti noorte meistrivõistlused 2025
2025-06-28,Viktor Yevchyshyn,VVVK,Longbow,U21,Men,30m,80cm,183,Eesti noorte meistrivõistlused 2025
2025-06-28,Karl Õismaa,VVVK,Recurve,U18,Men,60m,122cm,181,Eesti noorte meistrivõistlused 2025
2025-06-28,Kristofer Juursalu,TVSK,Barebow,U21,Men,30m,122cm,177,Eesti noorte meistrivõistlused 2025
2025-06-28,Thor Mattias Rapp,PVM,Recurve,U18,Men,60m,122cm,175,Eesti noorte meistrivõistlused 2025
2025-06-28,Kristofer Juursalu,TVSK,Barebow,U21,Men,30m,122cm,168,Eesti noorte meistrivõistlused 2025
2025-06-28,Eleanor Kõomägi,VVVK,Longbow,U15,Women,2x15m,80cm,167,Eesti noorte meistrivõistlused 2025
2025-06-28,Uku Riisenberg,VVVK,Recurve,U18,Men,60m,122cm,164,Eesti noorte meistrivõistlused 2025
2025-06-28,Joosep Hendrik Oja,VVVK,Recurve,U15,Men,30m,80cm,164,Eesti noorte meistrivõistlused 2025
2025-06-28,Andro Raukas,TLVK,Barebow,U21,Men,30m,122cm,161,Eesti noorte meistrivõistlused 2025
2025-06-28,Andro Raukas,TLVK,Barebow,U21,Men,30m,122cm,160,Eesti noorte meistrivõistlused 2025
2025-06-28,Andri Leiman,VVVK,Longbow,U18,Men,30m,80cm,158,Eesti noorte meistrivõistlused 2025
2025-06-28,Mart Vaarik,TLVK,Longbow,U21,Men,2x30m,80cm,153,Eesti noorte meistrivõistlused 2025
2025-06-28,Helene Tali,VVK,Longbow,U18,Women,30m,80cm,151,Eesti noorte meistrivõistlused 2025
2025-06-28,Noora Sipria,TVSK,Barebow,U21,Women,30m,122cm,150,Eesti noorte meistrivõistlused 2025
2025-06-28,Joosep Hendrik Oja,VVVK,Recurve,U15,Men,30m,80cm,148,Eesti noorte meistrivõistlused 2025
2025-06-28,Uku Riisenberg,VVVK,Recurve,U18,Men,60m,122cm,145,Eesti noorte meistrivõistlused 2025
2025-06-28,Helene Tali,VVK,Longbow,U18,Women,30m,80cm,144,Eesti noorte meistrivõistlused 2025
2025-06-28,Hanna Orm,SAG,Barebow,U21,Women,30m,122cm,143,Eesti noorte meistrivõistlused 2025
2025-06-28,Andri Leiman,VVVK,Longbow,U18,Men,30m,80cm,132,Eesti noorte meistrivõistlused 2025
2025-06-28,Marleen Põbo,PVM,Recurve,U21,Women,2x70m,122cm,131,Eesti noorte meistrivõistlused 2025
2025-06-28,Rene Aleksandrov,SJK,Recurve,U18,Men,60m,122cm,131,Eesti noorte meistrivõistlused 2025
2025-06-28,Rene Aleksandrov,SJK,Recurve,U18,Men,60m,122cm,129,Eesti noorte meistrivõistlused 2025
2025-06-28,Karl Õismaa,VVVK,Recurve,U18,Men,60m,122cm,120,Eesti noorte meistrivõistlused 2025
2025-06-28,Eliise Viirlaid,TLVK,Barebow,U18,Women,30m,122cm,118,Eesti noorte meistrivõistlused 2025
2025-06-28,Eleanor Kõomägi,VVVK,Longbow,U15,Women,15m,80cm,108,Eesti noorte meistrivõistlused 2025
2025-06-28,Hanna Orm,SAG,Barebow,U21,Women,30m,122cm,96,Eesti noorte meistrivõistlused 2025
2025-06-28,Mart Vaarik,TLVK,Longbow,U21,Men,30m,80cm,84,Eesti noorte meistrivõistlused 2025
2025-06-28,Marleen Põbo,PVM,Recurve,U21,Women,70m,122cm,76,Eesti noorte meistrivõistlused 2025
2025-06-28,Mart Vaarik,TLVK,Longbow,U21,Men,30m,80cm,69,Eesti noorte meistrivõistlused 2025
2025-06-28,Eleanor Kõomägi,VVVK,Longbow,U15,Women,15m,80cm,59,Eesti noorte meistrivõistlused 2025
2025-06-28,Marleen Põbo,PVM,Recurve,U21,Women,70m,122cm,55,Eesti noorte meistrivõistlused 2025
