Date,Athlete,Club,Bow Type,Age Class,Gender,Distance,Face,Result,Competition
2025-06-21,Kaisa Kraav,TL,Recurve,U15,Women,30m,80cm,318,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kaisa Kraav,TL,Recurve,U15,Women,30m,80cm,317,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Adriana Mass,PVM,Recurve,Adult,Women,30m,80cm,316,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kaisa Kraav,TL,Recurve,U15,Women,30m,80cm,314,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Oskar Tomingas,PVM,Compound,U18,Men,50m,80cm,313,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marek Pillmaa,PVM,Recurve,U13,Men,15m,80cm,312,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marek Pillmaa,PVM,Recurve,U13,Men,15m,80cm,312,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Adriana Mass,PVM,Recurve,Adult,Women,30m,80cm,312,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kait Soesoo,VVVK,Recurve,Adult,Men,70m,122cm,311,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Krent Kaasik,TVSK,Recurve,U15,Men,30m,80cm,311,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mattias Kraav,TL,Recurve,U15,Men,30m,80cm,310,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mattias Kraav,TL,Recurve,U15,Men,30m,80cm,309,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Artur Pramann,VVVK,Recurve,U13,Men,15m,80cm,309,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Adriana Mass,PVM,Recurve,Adult,Women,30m,80cm,308,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marek Pillmaa,PVM,Recurve,U13,Men,15m,80cm,307,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mattias Kraav,TL,Recurve,U15,Men,30m,80cm,305,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Liise Kuusk,TYRI,Compound,U18,Women,50m,80cm,305,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Tarmo Kanamäe,SAG,Compound,+50,Men,50m,80cm,304,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Ingrid Ritval,VVVK,Recurve,U18,Women,60m,122cm,303,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Tarmo Kanamäe,SAG,Compound,+50,Men,50m,80cm,303,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Ingrid Ritval,VVVK,Recurve,U18,Women,60m,122cm,302,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Triinu Rõigas,VVVK,Recurve,Adult,Women,30m,80cm,302,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Heino Tenner,KSK,Longbow,+50,Men,30m,80cm,302,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Artur Pramann,VVVK,Recurve,U13,Men,15m,80cm,301,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Heino Tenner,KSK,Longbow,+50,Men,30m,80cm,301,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Haidi Kanamäe,SAG,Recurve,Adult,Women,30m,80cm,300,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kirke Sarapu,PVM,Recurve,Adult,Women,30m,80cm,300,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Haidi Kanamäe,SAG,Recurve,Adult,Women,30m,80cm,299,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Liise Kuusk,TYRI,Compound,U18,Women,50m,80cm,299,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Hannes Kraav,TL,Recurve,Adult,Men,70m,122cm,298,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Oskar Tomingas,PVM,Compound,U18,Men,50m,80cm,298,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Tarmo Kanamäe,SAG,Compound,+50,Men,50m,80cm,298,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kait Soesoo,VVVK,Recurve,Adult,Men,70m,122cm,297,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Hannes Kraav,TL,Recurve,Adult,Men,70m,122cm,297,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Tarmo Kanamäe,SAG,Compound,+50,Men,50m,80cm,297,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kirke Sarapu,PVM,Recurve,Adult,Women,30m,80cm,296,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Hannes Kraav,TL,Recurve,Adult,Men,70m,122cm,295,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marek Pillmaa,PVM,Recurve,U13,Men,15m,80cm,295,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Heino Tenner,KSK,Longbow,+50,Men,30m,80cm,295,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Ingrid Annelore Ritval,VVVK,Recurve,U18,Women,60m,122cm,293,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Haidi Kanamäe,SAG,Recurve,Adult,Women,30m,80cm,293,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kait Soesoo,VVVK,Recurve,Adult,Men,70m,122cm,291,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marielle Laasma,PVM,Recurve,Adult,Women,70m,122cm,291,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kait Soesoo,VVVK,Recurve,Adult,Men,70m,122cm,290,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Ingrid Ritval,VVVK,Recurve,U18,Women,60m,122cm,290,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Artur Pramann,VVVK,Recurve,U13,Men,15m,80cm,290,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Anne Sein,SAG,Recurve,U21,Women,70m,122cm,289,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Triinu Rõigas,VVVK,Recurve,Adult,Women,30m,80cm,288,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Heino Tenner,KSK,Longbow,+50,Men,30m,80cm,287,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Eimar Kukk,PVM,Recurve,Adult,Men,70m,122cm,286,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Hannes Kraav,TL,Recurve,Adult,Men,70m,122cm,285,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mattias Saadla,TVSK,Recurve,U18,Men,60m,122cm,285,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Haidi Kanamäe,SAG,Recurve,Adult,Women,30m,80cm,285,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Adriana Mass,PVM,Recurve,Adult,Women,30m,80cm,284,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mattias Saadla,TVSK,Recurve,U18,Men,60m,122cm,283,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Anne Sein,SAG,Recurve,U21,Women,70m,122cm,282,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Tiit Heinsalu,SJK,Recurve,+50,Men,60m,122cm,282,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Eimar Kukk,PVM,Recurve,Adult,Men,70m,122cm,281,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Anne Sein,SAG,Recurve,U21,Women,70m,122cm,280,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marten Mäger,PVM,Recurve,U18,Men,60m,122cm,280,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Eimar Kukk,PVM,Recurve,Adult,Men,70m,122cm,277,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Karoliina Haukanõmm,VVVK,Recurve,U15,Women,30m,80cm,276,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Triinu Rõigas,VVVK,Recurve,Adult,Women,30m,80cm,276,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Tiit Heinsalu,SJK,Recurve,+50,Men,60m,122cm,275,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Birgit Metsjõe,VVVK,Recurve,Adult,Women,70m,122cm,274,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Patrick Järve,VVVK,Recurve,U21,Men,70m,122cm,274,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mattias Saadla,TVSK,Recurve,U18,Men,60m,122cm,274,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Triinu Rõigas,VVVK,Recurve,Adult,Women,30m,80cm,274,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kirke Sarapu,PVM,Recurve,Adult,Women,30m,80cm,274,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Märt Labi,VVVK,Recurve,U18,Men,60m,122cm,273,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Lisete Kanamäe,SAG,Recurve,U18,Women,60m,122cm,273,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marielle Laasma,PVM,Recurve,Adult,Women,70m,122cm,272,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Tiit Heinsalu,SJK,Recurve,+50,Men,60m,122cm,271,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Patrick Järve,VVVK,Recurve,U21,Men,70m,122cm,270,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Patrick Järve,VVVK,Recurve,U21,Men,70m,122cm,269,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Anne Sein,SAG,Recurve,U21,Women,70m,122cm,269,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Liise Kuusk,TYRI,Compound,U18,Women,50m,80cm,269,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marielle Laasma,PVM,Recurve,Adult,Women,70m,122cm,268,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mattias Saadla,TVSK,Recurve,U18,Men,60m,122cm,267,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kirke Sarapu,PVM,Recurve,Adult,Women,30m,80cm,267,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Birgit Metsjõe,VVVK,Recurve,Adult,Women,70m,122cm,266,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Reesi Volmer,PVM,Recurve,Adult,Women,70m,122cm,266,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marten Mäger,PVM,Recurve,U18,Men,60m,122cm,266,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Thor Rapp,PVM,Recurve,U18,Men,60m,122cm,264,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mariann Eleri Miller,VVK,Longbow,U13,Women,15m,80cm,264,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mariann Miller,VVK,Longbow,U13,Women,15m,80cm,264,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Egert Pähkel,PVM,Recurve,U18,Men,60m,122cm,263,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Raoul Johanson,PVM,Recurve,+50,Men,60m,122cm,263,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Liise Kuusk,TYRI,Compound,U18,Women,50m,80cm,263,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Lisete Lepik,VVVK,Recurve,U18,Women,60m,122cm,262,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Karoliina Haukanõmm,VVVK,Recurve,U15,Women,30m,80cm,262,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Priit Pramann,VVVK,Recurve,+50,Men,60m,122cm,262,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Birgit Metsjõe,VVVK,Recurve,Adult,Women,70m,122cm,261,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Oskar Mathias Kukk,PVM,Recurve,U13,Men,15m,80cm,261,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Birgit Metsjõe,VVVK,Recurve,Adult,Women,70m,122cm,260,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Tarvet Labi,VVVK,Recurve,U21,Men,70m,122cm,260,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Märt Labi,VVVK,Recurve,U18,Men,60m,122cm,259,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Egert Pähkel,PVM,Recurve,U18,Men,60m,122cm,259,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Priit Pramann,VVVK,Recurve,+50,Men,60m,122cm,259,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Andro Raukas,TLVK,Barebow,U21,Men,2x30m,122cm,257,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Patrick Järve,VVVK,Recurve,U21,Men,70m,122cm,256,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Märt Labi,VVVK,Recurve,U18,Men,60m,122cm,256,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Priit Pramann,VVVK,Recurve,+50,Men,60m,122cm,256,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Lisete Kanamäe,SAG,Recurve,U18,Women,60m,122cm,255,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Karoliina Haukanõmm,VVVK,Recurve,U15,Women,30m,80cm,255,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marten Mäger,PVM,Recurve,U18,Men,60m,122cm,254,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Lisete Lepik,VVVK,Recurve,U18,Women,60m,122cm,254,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mariann Miller,VVK,Longbow,U13,Women,15m,80cm,254,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Ardo Ojamets,PVM,Recurve,U18,Men,60m,122cm,252,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Oskar Kukk,PVM,Recurve,U13,Men,15m,80cm,252,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Tiit Heinsalu,SJK,Recurve,+50,Men,60m,122cm,250,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marten Mäger,PVM,Recurve,U18,Men,60m,122cm,249,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Thor Mattias Rapp,PVM,Recurve,U18,Men,60m,122cm,249,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Oskar Kukk,PVM,Recurve,U13,Men,15m,80cm,249,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Eimar Kukk,PVM,Recurve,Adult,Men,70m,122cm,248,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Andrey Gerassimov,SAG,Recurve,Adult,Men,70m,122cm,248,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Lisete Lepik,VVVK,Recurve,U18,Women,60m,122cm,247,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Tarvet Labi,VVVK,Recurve,U21,Men,70m,122cm,246,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Egert Pähkel,PVM,Recurve,U18,Men,60m,122cm,245,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Egert Pähkel,PVM,Recurve,U18,Men,60m,122cm,245,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Ardo Ojamets,PVM,Recurve,U18,Men,60m,122cm,243,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Lisete Laureen Lepik,VVVK,Recurve,U18,Women,60m,122cm,242,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Robert Kroon,TVSK,Recurve,U18,Men,60m,122cm,241,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marielle Laasma,PVM,Recurve,Adult,Women,70m,122cm,240,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Tarvet Labi,VVVK,Recurve,U21,Men,70m,122cm,240,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Stella Volmer,PVM,Recurve,U18,Women,60m,122cm,240,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Raoul Johanson,PVM,Recurve,+50,Men,60m,122cm,240,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mariann Miller,VVK,Longbow,U13,Women,15m,80cm,240,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Andrey Gerassimov,SAG,Recurve,Adult,Men,70m,122cm,238,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Märt Labi,VVVK,Recurve,U18,Men,60m,122cm,238,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Raoul Johanson,PVM,Recurve,+50,Men,60m,122cm,238,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kalju Baumann,SVK,Barebow,Adult,Men,50m,122cm,238,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Lisete Kanamäe,SAG,Recurve,U18,Women,60m,122cm,237,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Robert Kroon,TVSK,Recurve,U18,Men,60m,122cm,236,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Tarvet Labi,VVVK,Recurve,U21,Men,70m,122cm,235,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Thor Rapp,PVM,Recurve,U18,Men,60m,122cm,234,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Priit Pramann,VVVK,Recurve,+50,Men,60m,122cm,233,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kersti Baumann,SVK,Barebow,Adult,Women,50m,122cm,233,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Robert Kroon,TVSK,Recurve,U18,Men,60m,122cm,232,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kersti Baumann,SVK,Barebow,Adult,Women,50m,122cm,230,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kristiina Koppel,VVVK,Barebow,U13,Women,15m,122cm,230,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Karoliina Haukanõmm,VVVK,Recurve,U15,Women,30m,80cm,229,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Jürgen Ellam,JVI,Recurve,Adult,Men,30m,80cm,229,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Ardo Ojamets,PVM,Recurve,U18,Men,60m,122cm,228,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Robert Kroon,TVSK,Recurve,U18,Men,60m,122cm,227,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Stella Volmer,PVM,Recurve,U18,Women,60m,122cm,227,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Stella Volmer,PVM,Recurve,U18,Women,60m,122cm,227,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kristiina Koppel,VVVK,Barebow,U13,Women,15m,122cm,226,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Eva-Maria Vinkel,TLVK,Recurve,Adult,Women,70m,122cm,225,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kalju Baumann,SVK,Barebow,Adult,Men,50m,122cm,225,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kalju Baumann,SVK,Barebow,Adult,Men,50m,122cm,222,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kersti Baumann,SVK,Barebow,Adult,Women,50m,122cm,221,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Andrey Gerassimov,SAG,Recurve,Adult,Men,70m,122cm,220,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Gertrud Vaeno,PVM,Recurve,U18,Women,60m,122cm,219,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Gertrud Vaeno,PVM,Recurve,U18,Women,60m,122cm,218,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Ardo Ojamets,PVM,Recurve,U18,Men,60m,122cm,217,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Oskar Kukk,PVM,Recurve,U13,Men,15m,80cm,217,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kalju Baumann,SVK,Barebow,Adult,Men,50m,122cm,216,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Andrey Gerassimov,SAG,Recurve,Adult,Men,70m,122cm,215,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Stella Volmer,PVM,Recurve,U18,Women,60m,122cm,212,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Gertrud Vaeno,PVM,Recurve,U18,Women,60m,122cm,212,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kersti Baumann,SVK,Barebow,Adult,Women,50m,122cm,212,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Reesi Volmer,PVM,Recurve,Adult,Women,70m,122cm,210,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Reesi Volmer,PVM,Recurve,Adult,Women,70m,122cm,209,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Lisete Kanamäe,SAG,Recurve,U18,Women,60m,122cm,209,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Gertrud Vaeno,PVM,Recurve,U18,Women,60m,122cm,209,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Thor Rapp,PVM,Recurve,U18,Men,60m,122cm,207,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Andro Raukas,TLVK,Barebow,U21,Men,30m,122cm,205,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Jürgen Ellam,JVI,Recurve,Adult,Men,30m,80cm,204,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Reesi Volmer,PVM,Recurve,Adult,Women,70m,122cm,197,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Raoul Johanson,PVM,Recurve,+50,Men,60m,122cm,196,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Jürgen Ellam,JVI,Recurve,Adult,Men,30m,80cm,195,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kristiina Koppel,VVVK,Barebow,U13,Women,15m,122cm,188,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kristiina Koppel,VVVK,Barebow,U13,Women,15m,122cm,185,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Eva-Maria Vinkel,TLVK,Recurve,Adult,Women,70m,122cm,180,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marleen Põbo,PVM,Recurve,U21,Women,2x70m,122cm,172,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Jürgen Ellam,JVI,Recurve,Adult,Men,30m,80cm,163,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Eva-Maria Vinkel,TLVK,Recurve,Adult,Women,70m,122cm,162,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Eva-Maria Vinkel,TLVK,Recurve,Adult,Women,70m,122cm,156,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marleen Põbo,PVM,Recurve,U21,Women,2x70m,122cm,146,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Andro Raukas,TLVK,Barebow,U21,Men,30m,122cm,131,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Andro Raukas,TLVK,Barebow,U21,Men,30m,122cm,126,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Andro Raukas,TLVK,Barebow,U21,Men,30m,122cm,122,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marleen Põbo,PVM,Recurve,U21,Women,70m,122cm,99,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marleen Põbo,PVM,Recurve,U21,Women,70m,122cm,90,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marleen Põbo,PVM,Recurve,U21,Women,70m,122cm,73,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marleen Põbo,PVM,Recurve,U21,Women,70m,122cm,56,Pärnu Lahtised Meistrivõistlused 2025
